source,name,sport,person_type,country_as_listed,taiwan_excluded,nationality_review,sanction,source_status,decision_url,named,resolved_or_announced_with_link,name_key,name_matches_existing,publication_approved
ITA,"Wi, Na Yeon",Archery,Athlete,Republic of Korea,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,na wi yeon,False,False
ITA,"Seyi Ntsengue, Dieudonné Wilfried",Boxing,Athlete,Cameroon,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,dieudonne ntsengue seyi wilfried,False,False
ITA,"Kanjinga, C'est La Vie Lisa",Boxing,Athlete,Republic of Congo,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,c est kanjinga la lisa vie,False,False
ITA,"Pinki, Pinki",Wrestling,Athlete,India,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,pinki pinki,False,False
ITA,"Maznitsyn, Stanislav",Weightlifting,Athlete,Israel,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,maznitsyn stanislav,False,False
ITA,"Khamraev, Abdulaziz",Kurash,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,abdulaziz khamraev,False,False
ITA,"Khatayev, Rassul",Mixed Martial Arts,Athlete,Kazakhstan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,khatayev rassul,False,False
ITA,"Ribera Pinto, Maria Jose",Swimming,Athlete,Bolivia,False,source_lists_other_country,Provisional Suspension (since 8 October 2024),On-going,,True,False,jose maria pinto ribera,False,False
ITA,"-, Arun",Wushu,Athlete,India,False,source_lists_other_country,Period of Ineligibility of 5 years,Resolved,,True,False,arun,False,False
ITA,"Medetbek Kyzy, Miraida",Sambo,Athlete,Kyrgyzstan,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,kyzy medetbek miraida,False,False
ITA,"Tran Huy, Hai",Wushu,Athlete,Viet Nam,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,hai huy tran,False,False
ITA,"Darwish, Ashrakt Nabil Sadik",Taekwondo,Athlete,Egypt,False,source_lists_other_country,Period of Ineligibility of 22 months,Resolved,,True,False,ashrakt darwish nabil sadik,False,False
ITA,"Chumak, Dmytro",Weightlifting,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 6 years,Resolved,,True,False,chumak dmytro,False,False
ITA,"Pashov, Dragomir",Mixed Martial Arts,Athlete,Bulgaria,False,source_lists_other_country,Period of Ineligibility of 5 years,Resolved,,True,False,dragomir pashov,False,False
ITA,"Talantbekov, Akylbek",Wrestling,Athlete,Kyrgyzstan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,akylbek talantbekov,False,False
ITA,"Mohamed, Ahmed Emad",Weightlifting,Athlete,Egypt,False,source_lists_other_country,Period of Ineligibility of 8 years,Resolved,,True,False,ahmed emad mohamed,False,False
ITA,"El Jazouli, Anas",Kickboxing,Athlete,Morocco,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,anas el jazouli,False,False
ITA,"Emami, Mohammad",Taekwondo,Athlete,Islamic Republic of Iran,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,emami mohammad,False,False
ITA,"Camilo Cortes, Rigoberto",Canoe,Athlete,Mexico,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,camilo cortes rigoberto,False,False
ITA,"Usupov, Saiakbai",Wrestling,Athlete,Kyrgyzstan,False,source_lists_other_country,Period of Ineligibility of 12 years,Resolved,,True,False,saiakbai usupov,False,False
ITA,"Demir, Sennur",Boxing,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,demir sennur,False,False
ITA,"Baez, Javier",Baseball,Athlete,Puerto Rico,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,baez javier,False,False
ITA,"Zakharevich, Valeriia",Sambo,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,valeriia zakharevich,False,False
ITA,"Asad, Ali",Wrestling,Athlete,Pakistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,ali asad,False,False
ITA,"Amanova, Aynur",Kurash,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,amanova aynur,False,False
ITA,"Mirzamurodov, Javokhir",Kurash,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,javokhir mirzamurodov,False,False
ITA,"Konstantinidi, Eleni",Weightlifting,Athlete,Greece,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,eleni konstantinidi,False,False
ITA,"Marlow, Lonnie Jacob",Archery,Athlete,United States,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,jacob lonnie marlow,False,False
ITA,"Buyandelger, Erdenezul",Weightlifting,Athlete,Mongolia,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,buyandelger erdenezul,False,False
ITA,"Pirvu, Oleg",Mixed Martial Arts,Athlete,Moldova,False,source_lists_other_country,Provisional Suspension (from 9 August 2024),On-going,,True,False,oleg pirvu,False,False
ITA,"Mulamba, Dominique Lasconi",Athletics,Athlete,Democratic Republic of Congo,False,source_lists_other_country,ADRV confirmed. Ineligibility for the Olympic Games Paris 2024 and disqualification of results,Concluded - (case referred to World Athletics for further consequences),https://ita.sport/news/olympic-games-paris-2024-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-congolese-athlete-dominique-lasconi-mulamba/,True,False,dominique lasconi mulamba,False,False
ITA,"Diaz Ramirez, Victor Manuel",Baseball,Athlete,Spain,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,diaz manuel ramirez victor,False,False
ITA,"Samim Faizad, Mohammad",Judo,Athlete,Afghanistan,False,source_lists_other_country,ADRV confirmed. Ineligibility for the Olympic Games Paris 2024 and disqualification of results,Concluded - (case referred to International Judo Federation for further consequences),https://ita.sport/news/olympic-games-paris-2024-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-athlete-mohammad-samim-faizad/,True,False,faizad mohammad samim,False,False
ITA,"Temitayo Ogunsemilore, Cynthia",Boxing,Athlete,Nigeria,False,source_lists_other_country,ADRV confirmed. Ineligibility for the Olympic Games Paris 2024,Concluded - (case referred to International Federation for further consequences),https://ita.sport/news/olympic-games-paris-2024-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-nigerian-athlete-cynthia-temitayo-ogunsemilore/,True,False,cynthia ogunsemilore temitayo,False,False
ITA,"Ghanim Sehen Sehen, Sajjad",Judo,Athlete,Iraq,False,source_lists_other_country,ADRV confirmed. Ineligibility for the Olympic Games Paris 2024,Concluded - (case referred to International Judo Federation for further consequences),https://ita.sport/news/olympic-games-paris-2024-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-iraqi-athlete-sajjad-ghanim-sehen-sehen/,True,False,ghanim sajjad sehen sehen,False,False
ITA,"Ewart, Jesse",Cycling,Athlete,Ireland,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,ewart jesse,False,False
ITA,"Niangi, Maria",Judo,Athlete,Angola,False,source_lists_other_country,Period of ineligibility of 4 years,Resolved,,True,False,maria niangi,False,False
ITA,"Santos Lima, Lucas",Sambo,Athlete,Brazil,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,lima lucas santos,False,False
ITA,"Pressly, Ryan",Baseball,Athlete,United States,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,pressly ryan,False,False
ITA,"Silva, Braulio",Baseball,Athlete,Nicaragua,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,braulio silva,False,False
ITA,"Ystybay, Aibolat",Judo,Athlete,Kazakhstan,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,aibolat ystybay,False,False
ITA,"Kossekov, Muhammet",Sambo,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,kossekov muhammet,False,False
ITA,"Herrera Yanes, Jasier",Baseball,Athlete,Colombia,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,herrera jasier yanes,False,False
ITA,"Fedorov, Alexei",Rowing,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,alexei fedorov,False,False
ITA,"Kozhakin, Ruslan",Weightlifting,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 3 years and 6 months,Resolved,,True,False,kozhakin ruslan,False,False
ITA,"Taranenko, Bohdan",Weightlifting,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 3 years and 6 months,Resolved,,True,False,bohdan taranenko,False,False
ITA,"Kozhakin, Ruslan",Weightlifting,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 3 years and 6 months,Resolved,https://ita.sport/news/the-ita-asserts-apparent-anti-doping-rule-violations-against-4-weightlifters-prior-to-the-iwf-world-championships/,True,True,kozhakin ruslan,False,False
ITA,"Taranenko, Bohdan",Weightlifting,N/A,Ukraine,False,source_lists_other_country,Period of Ineligibility of 3 years and 6 months,Resolved,https://ita.sport/news/the-ita-asserts-apparent-anti-doping-rule-violations-against-4-weightlifters-prior-to-the-iwf-world-championships/,True,True,bohdan taranenko,False,False
ITA,"Gunes, Viktoria Zeynep",Swimming,Athlete,Türkiye,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,gunes viktoria zeynep,False,False
ITA,"Singh Saini, Jasleen",Judo,Athlete,India,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,jasleen saini singh,False,False
ITA,"Zamarron Alaniz, Ximena Isabel",Softball,Athlete,Mexico,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,alaniz isabel ximena zamarron,False,False
ITA,"Hooda, Parveen",Boxing,Athlete,India,False,source_lists_other_country,Period of Ineligibility of 22 months,Resolved,https://ita.sport/news/ita-sanctions-indian-boxer-parveen-hooda-with-a-22-month-period-of-ineligibility-for-three-whereabouts-failures/,True,True,hooda parveen,False,False
ITA,"Farghaly, Mohamed Ahmed",Wrestling,Athlete,Egypt,False,source_lists_other_country,Provisional Suspension (since 17 May 2024),On-going,https://ita.sport/news/the-ita-reports-that-wrestler-mohamed-ahmed-farghaly-has-been-sanctioned-with-a-3-year-period-of-ineligibility/,True,False,ahmed farghaly mohamed,False,False
ITA,"Figueiredo, Natasha Rosa",Weightlifting,Athlete,Brazil,False,source_lists_other_country,Period of Ineligibility of 16 months,Resolved,https://ita.sport/news/the-ita-provides-an-update-on-two-rule-violations-for-weightlifters-qualified-for-tokyo-2020/,True,True,figueiredo natasha rosa,False,False
ITA,"Gobeev, Mikhail",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,https://ita.sport/news/the-ita-provides-an-update-on-two-rule-violations-for-weightlifters-qualified-for-tokyo-2020/,True,True,gobeev mikhail,False,False
ITA,"Jassir Atique, Antonio",Ironman,Athlete,Colombia,False,source_lists_other_country,Period of ineligibility of 2 years,Resolved,,True,False,antonio atique jassir,False,False
ITA,"Pereira, Maria Gabriela",Taekwondo,Athlete,Brazil,False,source_lists_other_country,Provisional Suspension (since 8 May 2024),On-going,,True,False,gabriela maria pereira,False,False
ITA,"Chartier, Collin",Ironman,Athlete,United States,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,chartier collin,False,False
ITA,"Orsag, Jiri",Weightlifting,Athlete,Czech Republic,False,source_lists_other_country,Provisional Suspension (since 28 March 2023),On-going,,True,False,jiri orsag,False,False
ITA,"Berlusconi, Massimo",Cycling,Athlete,Italy,False,source_lists_other_country,Period of ineligibility of 4 years,Resolved,https://assets.ctfassets.net/761l7gh5x5an/5UDLgF3KKVLNNHYFcOAIAW/d3e6939bae4a5a460cf2c29bbdc2d5b8/Judgment_ADT_02.2024_UCI_v._Massimo_Berlusconi_for_publication.pdf,True,True,berlusconi massimo,False,False
ITA,"Smailov, Assylbek",Sambo,Athlete,Kazakhstan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,assylbek smailov,False,False
ITA,"Castillo Torres, Julio César",Boxing,Athlete,Ecuador,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,castillo cesar julio torres,False,False
ITA,"Fischerov, David",Weightlifting,Athlete,Bulgaria,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,david fischerov,False,False
ITA,"Nomurodov, Olimjon",Sambo,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,nomurodov olimjon,False,False
ITA,"Nomurodov, Olimjon",Sambo,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,nomurodov olimjon,False,False
ITA,"Usoltseva, Nataliya",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,nataliya usoltseva,False,False
ITA,"Hammadi, Maghnia",Weightlifting,Athlete,Algeria,False,source_lists_other_country,Period of Ineligibility of 6 years,Resolved,,True,False,hammadi maghnia,False,False
ITA,"Alexeyeva, Taissiya",Weightlifting,Athlete,Kazakhstan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,alexeyeva taissiya,False,False
ITA,"Philippe, Gwendoline",Karate,Athlete,France,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,gwendoline philippe,False,False
ITA,"Castillo, Merlin",Weightlifting,Athlete,Honduras,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,castillo merlin,False,False
ITA,"Valiyev, Ramil",Sambo,Athlete,Azerbaijan,False,source_lists_other_country,Period of Ineligibility of 5 years,Resolved,,True,False,ramil valiyev,False,False
ITA,"Garcia, Onelki",Baseball,Athlete,Cuba,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,garcia onelki,False,False
ITA,"Maestre Perez, Gabriel José",Boxing,Athlete,Venezuela,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,gabriel jose maestre perez,False,False
ITA,"El Asmar, Fares Amir Shokry",Wrestling,Athlete,Egypt,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,amir asmar el fares shokry,False,False
ITA,"Kolomiets, Evgeny",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,evgeny kolomiets,False,False
ITA,"Sabanchiev, Martin",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,martin sabanchiev,False,False
ITA,"Pencue Martinez, Nikol Andrea",Judo,Athlete,Colombia,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,andrea martinez nikol pencue,False,False
ITA,"Nagamboulou Modeshe, Ama",Kurash,Athlete,Congo,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,ama modeshe nagamboulou,False,False
ITA,"Kolasangian, Reza",Sport Climbing,Athlete,Iran,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,kolasangian reza,False,False
ITA,"Jumaniyazov, Gochmyrat",Wushu,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,gochmyrat jumaniyazov,False,False
ITA,"Torekhanova, Aigerim",Wushu,Athlete,Kazakhstan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,aigerim torekhanova,False,False
ITA,"Kataev, Soslan",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,kataev soslan,False,False
ITA,"Kachaeva, Julija",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,julija kachaeva,False,False
ITA,"Rehman, Abdur",Weightlifting,Athlete,Pakistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,abdur rehman,False,False
ITA,"Mustafa, Ghulam",Weightlifting,Athlete,Pakistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,ghulam mustafa,False,False
ITA,"Sharjeel Butt, Muhammad",Weightlifting,Athlete,Pakistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,butt muhammad sharjeel,False,False
ITA,"Sultonova, Mamlakat",Sambo,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,mamlakat sultonova,False,False
ITA,"Afornali, Derik Felix",Ironman,Athlete,Brazil,False,source_lists_other_country,Period of ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-imposes-a-2-year-sanction-on-ironman-athlete/,True,True,afornali derik felix,False,False
ITA,"Tshama, David Mwenekabue",Boxing,Athlete,Democratic Republic of Congo,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,david mwenekabue tshama,False,False
ITA,"Hryshchanka, Kiryl",Wrestling,Athlete,Belarus,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,hryshchanka kiryl,False,False
ITA,"Amjad, Farhan",Weightlifting,Athlete,Pakistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,amjad farhan,False,False
ITA,"Sidakov, Georgiy",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,georgiy sidakov,False,False
ITA,"Gagloev, Soslan",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,gagloev soslan,False,False
ITA,"Bonnat Michel, Zacarias",Weightlifting,Athlete,Dominican Republic,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,bonnat michel zacarias,False,False
ITA,"Safaryan, Aleksandr",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,aleksandr safaryan,False,False
ITA,"Polovnikov, Vassilij",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,polovnikov vassilij,False,False
ITA,"Mezhgikhov, Eduard",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,eduard mezhgikhov,False,False
ITA,"Donen, Dogan",Weightlifting,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,dogan donen,False,False
ITA,"Coloma, Joelita Sharifa",Weightlifting,Athlete,Seychelles,False,source_lists_other_country,Provisional Suspension (since 29 November 2023),On-going,,True,False,coloma joelita sharifa,False,False
ITA,"Dementiev, Serhii",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,dementiev serhii,False,False
ITA,"Bozorgishoob, Danial",Taekwondo,Athlete,Islamic Republic of Iran,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,bozorgishoob danial,False,False
ITA,"Yufkin, Aleksey",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,aleksey yufkin,False,False
ITA,"Sukhar, Elena",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 10 years,Resolved,,True,False,elena sukhar,False,False
ITA,"Sidakov, Georgiy",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,georgiy sidakov,False,False
ITA,"Sabanchiev, Martin",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,martin sabanchiev,False,False
ITA,"Khalilzoda, Subhiddini",Sambo,Athlete,Tajikistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,khalilzoda subhiddini,False,False
ITA,"Kubanychbek Uulu, Kasiet",Mixed Martial Arts,Athlete,Kyrgyzstan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,kasiet kubanychbek uulu,False,False
ITA,"Magno, Irish",Boxing,Athlete,Philippines,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,irish magno,False,False
ITA,"Gholami, Sajjad Saberali",Wrestling,Athlete,Iran,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,gholami saberali sajjad,False,False
ITA,"Dotti, Juan Pablo",Cycling,Athlete,Argentina,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,dotti juan pablo,False,False
ITA,"Gurbangeldiyeva, Aygozel",Wushu,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,aygozel gurbangeldiyeva,False,False
ITA,"Rahmanov, Meylis",Wushu,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,meylis rahmanov,False,False
ITA,"Marushchak, Alina",Weightlifting,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,alina marushchak,False,False
ITA,"Chumak, Dmytro",Weightlifting,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 6 years,Resolved,https://ita.sport/news/the-ita-asserts-adrvs-against-weightlifter-dmytro-chumak-and-coach-matsokha-mykhailo/,True,True,chumak dmytro,False,False
ITA,"Krendeleva, Tatyana",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Provisional Suspension (since 1 June 2022),On-going,,True,False,krendeleva tatyana,False,False
ITA,"Bayav, Pelinsu",Weightlifting,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,bayav pelinsu,False,False
ITA,"Khusenov, Farzinshoh",Sambo,Athlete,Tajikistan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,farzinshoh khusenov,False,False
ITA,"Abdueva, Farida",Mixed Martial Arts,Athlete,Kyrgyzstan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,abdueva farida,False,False
ITA,"Kalhor, Reza",Taekwondo,Athlete,Islamic Republic of Iran,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,kalhor reza,False,False
ITA,"Melikuziev, Bektemir",Boxing,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,bektemir melikuziev,False,False
ITA,"Gor, Yakup",Wrestling,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,gor yakup,False,False
ITA,"Kazaryan, Armen",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,armen kazaryan,False,False
ITA,"Ajan, Tamas",Weightlifting,Official,Hungary,False,source_lists_other_country,Lifetime period of Ineligibility,Resolved,https://ita.sport/news/former-iwf-president-and-iwf-vice-president-sanctioned-with-a-lifetime-ban-as-a-result-of-itas-prosecution/,True,True,ajan tamas,False,False
ITA,"Mkrtumyan, Vanik",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,mkrtumyan vanik,False,False
ITA,"Rasulov, Ramazan",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,ramazan rasulov,False,False
ITA,"Amanova, Medine",Weightlifting,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 15 months,Resolved,,True,False,amanova medine,False,False
ITA,"Amanova, Ogulgerek",Weightlifting,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 15 months,Resolved,,True,False,amanova ogulgerek,False,False
ITA,"Muratov, Gennady",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Provisional Suspension (since 28 April 2022),Resolved,,True,False,gennady muratov,False,False
ITA,"Yegnong, Njieyo Maxime",Boxing,Athlete,Cameroon,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,maxime njieyo yegnong,False,False
ITA,"Ponomarev, Valentin",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,ponomarev valentin,False,False
ITA,"Beytula, Yunder",Weightlifting,Athlete,Bulgaria,False,source_lists_other_country,Period of Ineligibility of 8 years for ADRV of Art. 2.3 and Art. 2.5 of the 2019 IWF ADRV - Lifetime period of Ineligibility of Art. 2.1 of the 2021 IWF ADRV,Resolved,https://ita.sport/news/the-ita-asserts-an-apparent-adrv-against-bulgarian-weightlifter-yunder-beytula/,True,True,beytula yunder,False,False
ITA,"Nikolaishvili, Salome",Swimming,Athlete,Georgia,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,nikolaishvili salome,False,False
ITA,"Ozmen, Kerem",Boxing,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 20 months,Resolved,,True,False,kerem ozmen,False,False
ITA,"Niedzwiedz, Adam Dominik",Wrestling,Athlete,Poland,False,source_lists_other_country,Period of Ineligibility of 6 years,Resolved,,True,False,adam dominik niedzwiedz,False,False
ITA,"Mezhgikhov, Eduard",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,eduard mezhgikhov,False,False
ITA,"Alekyan, Armen",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,alekyan armen,False,False
ITA,"Chalyy, Dmitriy",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,chalyy dmitriy,False,False
ITA,"Dormitorio, Ariana Thea Patrice",Cycling,Athlete,Philippines,False,source_lists_other_country,Period of ineligibility of 3 years,N/A,https://ita.sport/news/asian-games-hangzhou-2022-the-ita-notifies-athlete-ariana-dormitorio-evangelista-of-an-apparent-anti-doping-rule-violation/,True,False,ariana dormitorio patrice thea,False,False
ITA,"Cuello, Mirco",Boxing,Athlete,Argentina,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,cuello mirco,False,False
ITA,"Kuchmii, Mykola",Wrestling,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,kuchmii mykola,False,False
ITA,"Hunko, Lidiia",Bobsleigh,Athlete,Ukraine,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,hunko lidiia,False,False
ITA,"Rahimov, Nijat",Weightlifting,Athlete,Kazakhstan,False,source_lists_other_country,Period of Ineligibility of 8 years,On-going,https://ita.sport/news/the-ita-welcomes-decision-of-cas-add-to-sanction-weightlifter-nijat-rahimov-for-adrv-of-swapping-samples/,True,False,nijat rahimov,True,False
ITA,"Hamilton, Nikki",Weightlifting,Athlete,Scotland,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,hamilton nikki,False,False
ITA,"Samed, Shakul",Boxing,Athlete,Ghana,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,samed shakul,False,False
ITA,"Tukhtaev, Feruz",Wrestling,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 2 years - from 4 August 2022 until 3 August 2024,Resolved,,True,False,feruz tukhtaev,False,False
ITA,"Vujovic, Miroslav",Kickboxing,Athlete,Montenegro,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,miroslav vujovic,False,False
ITA,"Madanamoothoo, Jack Anthony",Weightlifting,Athlete,Mauritius,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,anthony jack madanamoothoo,False,False
ITA,"Bretas, Sotirios",Cycling,Athlete,Greece,False,source_lists_other_country,Period of ineligibility of 4 years,Resolved,,True,False,bretas sotirios,False,False
